,cd_geocmu,data,ordem_dia,localidade,novos_obitos,MM7,variacao_per_MM7_14dias,tendencia_novos_obitos
418,5214507,2020-05-03,16,NERÓPOLIS,0,0,,
419,5215231,2020-05-03,10,NOVO GAMA,0,0,,
420,5215900,2020-05-03,2,PALMINÓPOLIS,0,,,
421,5216403,2020-05-03,29,PARAÚNA,0,0,0,estavel
422,5217401,2020-05-03,28,PIRES DO RIO,0,0,0,estavel
423,5217609,2020-05-03,7,PLANALTINA,0,0.29,,
424,5218391,2020-05-03,23,PROFESSOR JAMIL,0,0,0,estavel
425,5218805,2020-05-03,4,RIO VERDE,0,,,
426,5221858,2020-05-03,37,VALPARAÍSO DE GOIÁS,0,0.14,Inf,crescente
427,52,2020-05-04,42,GOIÁS,4,3,162.5,crescente
428,5200258,2020-05-04,10,ÁGUAS LINDAS DE GOIÁS,0,0,,
429,5201108,2020-05-04,11,ANÁPOLIS,0,0,,
430,5201405,2020-05-04,28,APARECIDA DE GOIÂNIA,0,0.14,Inf,crescente
431,5203302,2020-05-04,5,BELA VISTA DE GOIÁS,0,,,
432,5204904,2020-05-04,5,CAMPOS BELOS,0,,,
433,5205901,2020-05-04,19,CORUMBAÍBA,0,0,,
434,5206206,2020-05-04,1,CRISTALINA,1,,,
435,5208509,2020-05-04,33,GOIANDIRA,0,0,0,estavel
436,5208608,2020-05-04,35,GOIANÉSIA,0,0,0,estavel
437,5208707,2020-05-04,34,GOIÂNIA,0,1.29,125,crescente
438,5210109,2020-05-04,13,IPAMERI,0,0,,
439,5210208,2020-05-04,5,IPORÁ,0,,,
440,5212501,2020-05-04,42,LUZIÂNIA,0,0,-100,decrescente
441,5212808,2020-05-04,2,MARA ROSA,0,,,
442,5214507,2020-05-04,17,NERÓPOLIS,0,0,,
443,5215231,2020-05-04,11,NOVO GAMA,0,0,,
444,5215900,2020-05-04,3,PALMINÓPOLIS,0,,,
445,5216403,2020-05-04,30,PARAÚNA,0,0,0,estavel
446,5217104,2020-05-04,1,PIRACANJUBA,1,,,
447,5217401,2020-05-04,29,PIRES DO RIO,0,0,0,estavel
448,5217609,2020-05-04,8,PLANALTINA,1,0.29,,
449,5218391,2020-05-04,24,PROFESSOR JAMIL,1,0.14,Inf,crescente
450,5218805,2020-05-04,5,RIO VERDE,0,,,
451,5221858,2020-05-04,38,VALPARAÍSO DE GOIÁS,0,0,0,estavel
452,52,2020-05-05,43,GOIÁS,5,3.29,187.5,crescente
453,5200258,2020-05-05,11,ÁGUAS LINDAS DE GOIÁS,1,0.14,,
454,5201108,2020-05-05,12,ANÁPOLIS,0,0,,
455,5201405,2020-05-05,29,APARECIDA DE GOIÂNIA,0,0.14,0,estavel
456,5203302,2020-05-05,6,BELA VISTA DE GOIÁS,0,,,
457,5204904,2020-05-05,6,CAMPOS BELOS,0,,,
458,5205901,2020-05-05,20,CORUMBAÍBA,0,0,,
459,5206206,2020-05-05,2,CRISTALINA,0,,,
460,5208509,2020-05-05,34,GOIANDIRA,0,0,0,estavel
461,5208608,2020-05-05,36,GOIANÉSIA,0,0,0,estavel
462,5208707,2020-05-05,35,GOIÂNIA,1,1,75,crescente
463,5209705,2020-05-05,1,HIDROLÂNDIA,1,,,
464,5210109,2020-05-05,14,IPAMERI,0,0,,
465,5210208,2020-05-05,6,IPORÁ,0,,,
466,5212501,2020-05-05,43,LUZIÂNIA,0,0,-100,decrescente
467,5212808,2020-05-05,3,MARA ROSA,0,,,
468,5214507,2020-05-05,18,NERÓPOLIS,0,0,,
469,5215231,2020-05-05,12,NOVO GAMA,0,0,,
470,5215900,2020-05-05,4,PALMINÓPOLIS,0,,,
471,5216403,2020-05-05,31,PARAÚNA,0,0,0,estavel
472,5217104,2020-05-05,2,PIRACANJUBA,0,,,
473,5217401,2020-05-05,30,PIRES DO RIO,0,0,0,estavel
474,5217609,2020-05-05,9,PLANALTINA,0,0.29,,
475,5218391,2020-05-05,25,PROFESSOR JAMIL,0,0.14,Inf,crescente
476,5218805,2020-05-05,6,RIO VERDE,0,,,
477,5219738,2020-05-05,1,SANTO ANTÔNIO DE GOIÁS,1,,,
478,5220454,2020-05-05,1,SENADOR CANEDO,1,,,
479,5221858,2020-05-05,39,VALPARAÍSO DE GOIÁS,0,0,0,estavel
480,52,2020-05-06,44,GOIÁS,2,3.57,212.5,crescente
481,5200258,2020-05-06,12,ÁGUAS LINDAS DE GOIÁS,0,0.14,,
482,5201108,2020-05-06,13,ANÁPOLIS,0,0,,
483,5201405,2020-05-06,30,APARECIDA DE GOIÂNIA,0,0.14,0,estavel
484,5203302,2020-05-06,7,BELA VISTA DE GOIÁS,0,0.14,,
485,5204904,2020-05-06,7,CAMPOS BELOS,0,0.14,,
486,5205901,2020-05-06,21,CORUMBAÍBA,0,0,-100,decrescente
487,5206206,2020-05-06,3,CRISTALINA,0,,,
488,5208509,2020-05-06,35,GOIANDIRA,0,0,0,estavel
489,5208608,2020-05-06,37,GOIANÉSIA,0,0,0,estavel
490,5208707,2020-05-06,36,GOIÂNIA,2,1.29,125,crescente
491,5209705,2020-05-06,2,HIDROLÂNDIA,0,,,
492,5210109,2020-05-06,15,IPAMERI,0,0,,
493,5210208,2020-05-06,7,IPORÁ,0,0.14,,
494,5212501,2020-05-06,44,LUZIÂNIA,0,0,0,estavel
495,5212808,2020-05-06,4,MARA ROSA,0,,,
496,5214507,2020-05-06,19,NERÓPOLIS,0,0,,
497,5215231,2020-05-06,13,NOVO GAMA,0,0,,
498,5215900,2020-05-06,5,PALMINÓPOLIS,0,,,
499,5216403,2020-05-06,32,PARAÚNA,0,0,0,estavel
500,5217104,2020-05-06,3,PIRACANJUBA,0,,,
501,5217401,2020-05-06,31,PIRES DO RIO,0,0,0,estavel
502,5217609,2020-05-06,10,PLANALTINA,0,0.29,,
503,5218391,2020-05-06,26,PROFESSOR JAMIL,0,0.14,Inf,crescente
504,5218805,2020-05-06,7,RIO VERDE,0,0.14,,
505,5219738,2020-05-06,2,SANTO ANTÔNIO DE GOIÁS,0,,,
506,5220454,2020-05-06,2,SENADOR CANEDO,0,,,
507,5221858,2020-05-06,40,VALPARAÍSO DE GOIÁS,0,0,0,estavel
508,52,2020-05-07,45,GOIÁS,5,3.57,316.67,crescente
509,5200258,2020-05-07,13,ÁGUAS LINDAS DE GOIÁS,1,0.29,,
510,5201108,2020-05-07,14,ANÁPOLIS,0,0,,
511,5201405,2020-05-07,31,APARECIDA DE GOIÂNIA,1,0.29,100,crescente
512,5203302,2020-05-07,8,BELA VISTA DE GOIÁS,0,0,,
513,5204508,2020-05-07,1,CALDAS NOVAS,1,,,
514,5204904,2020-05-07,8,CAMPOS BELOS,0,0,,
515,5205901,2020-05-07,22,CORUMBAÍBA,0,0,0,estavel
516,5206206,2020-05-07,4,CRISTALINA,0,,,
517,5208509,2020-05-07,36,GOIANDIRA,0,0,0,estavel
518,5208608,2020-05-07,38,GOIANÉSIA,0,0,0,estavel
519,5208707,2020-05-07,37,GOIÂNIA,2,1.43,233.33,crescente
520,5209705,2020-05-07,3,HIDROLÂNDIA,0,,,
521,5210109,2020-05-07,16,IPAMERI,0,0,,
522,5210208,2020-05-07,8,IPORÁ,0,0,,
523,5212501,2020-05-07,45,LUZIÂNIA,0,0,0,estavel
524,5212808,2020-05-07,5,MARA ROSA,0,,,
525,5214507,2020-05-07,20,NERÓPOLIS,0,0,,
526,5215231,2020-05-07,14,NOVO GAMA,0,0,,
527,5215900,2020-05-07,6,PALMINÓPOLIS,0,,,
528,5216403,2020-05-07,33,PARAÚNA,0,0,0,estavel
529,5217104,2020-05-07,4,PIRACANJUBA,0,,,
530,5217401,2020-05-07,32,PIRES DO RIO,0,0,0,estavel
531,5217609,2020-05-07,11,PLANALTINA,0,0.29,,
532,5218391,2020-05-07,27,PROFESSOR JAMIL,0,0.14,Inf,crescente
533,5218805,2020-05-07,8,RIO VERDE,0,0,,
534,5219738,2020-05-07,3,SANTO ANTÔNIO DE GOIÁS,0,,,
535,5220454,2020-05-07,3,SENADOR CANEDO,0,,,
536,5221858,2020-05-07,41,VALPARAÍSO DE GOIÁS,0,0,0,estavel
537,52,2020-05-08,46,GOIÁS,5,3.57,212.5,crescente
538,5200258,2020-05-08,14,ÁGUAS LINDAS DE GOIÁS,0,0.29,,
539,5201108,2020-05-08,15,ANÁPOLIS,0,0,,
540,5201405,2020-05-08,32,APARECIDA DE GOIÂNIA,1,0.29,100,crescente
541,5203302,2020-05-08,9,BELA VISTA DE GOIÁS,0,0,,
542,5204508,2020-05-08,2,CALDAS NOVAS,0,,,
543,5204904,2020-05-08,9,CAMPOS BELOS,0,0,,
544,5205901,2020-05-08,23,CORUMBAÍBA,0,0,0,estavel
545,5206206,2020-05-08,5,CRISTALINA,0,,,
546,5208509,2020-05-08,37,GOIANDIRA,0,0,0,estavel
547,5208608,2020-05-08,39,GOIANÉSIA,0,0,0,estavel
548,5208707,2020-05-08,38,GOIÂNIA,1,1,133.33,crescente
549,5209101,2020-05-08,1,GOIATUBA,1,,,
550,5209705,2020-05-08,4,HIDROLÂNDIA,0,,,
551,5210109,2020-05-08,17,IPAMERI,0,0,,
552,5210208,2020-05-08,9,IPORÁ,0,0,,
553,5212501,2020-05-08,46,LUZIÂNIA,0,0,0,estavel
554,5212808,2020-05-08,6,MARA ROSA,0,,,
555,5213806,2020-05-08,1,MORRINHOS,1,,,
556,5214507,2020-05-08,21,NERÓPOLIS,0,0,-100,decrescente
557,5215231,2020-05-08,15,NOVO GAMA,0,0,,
558,5215900,2020-05-08,7,PALMINÓPOLIS,0,0.14,,
559,5216403,2020-05-08,34,PARAÚNA,0,0,0,estavel
560,5217104,2020-05-08,5,PIRACANJUBA,0,,,
561,5217401,2020-05-08,33,PIRES DO RIO,0,0,0,estavel
562,5217609,2020-05-08,12,PLANALTINA,0,0.29,,
563,5218391,2020-05-08,28,PROFESSOR JAMIL,0,0.14,Inf,crescente
564,5218805,2020-05-08,9,RIO VERDE,0,0,,
565,5219738,2020-05-08,4,SANTO ANTÔNIO DE GOIÁS,0,,,
566,5220454,2020-05-08,4,SENADOR CANEDO,1,,,
567,5221858,2020-05-08,42,VALPARAÍSO DE GOIÁS,0,0,0,estavel
568,52,2020-05-09,47,GOIÁS,1,3.29,155.56,crescente
569,5200258,2020-05-09,15,ÁGUAS LINDAS DE GOIÁS,0,0.29,,
570,5201108,2020-05-09,16,ANÁPOLIS,0,0,,
571,5201405,2020-05-09,33,APARECIDA DE GOIÂNIA,0,0.29,100,crescente
572,5203302,2020-05-09,10,BELA VISTA DE GOIÁS,0,0,,
573,5204508,2020-05-09,3,CALDAS NOVAS,0,,,
574,5204904,2020-05-09,10,CAMPOS BELOS,0,0,,
575,5205901,2020-05-09,24,CORUMBAÍBA,0,0,0,estavel
576,5206206,2020-05-09,6,CRISTALINA,0,,,
577,5208509,2020-05-09,38,GOIANDIRA,0,0,0,estavel
578,5208608,2020-05-09,40,GOIANÉSIA,0,0,0,estavel
579,5208707,2020-05-09,39,GOIÂNIA,0,0.86,50,crescente
580,5209101,2020-05-09,2,GOIATUBA,0,,,
581,5209705,2020-05-09,5,HIDROLÂNDIA,0,,,
582,5210109,2020-05-09,18,IPAMERI,0,0,,
583,5210208,2020-05-09,10,IPORÁ,0,0,,
584,5212105,2020-05-09,1,JOVIÂNIA,1,,,
585,5212501,2020-05-09,47,LUZIÂNIA,0,0,0,estavel
586,5212808,2020-05-09,7,MARA ROSA,0,0.14,,
587,5213806,2020-05-09,2,MORRINHOS,0,,,
588,5214507,2020-05-09,22,NERÓPOLIS,0,0,0,estavel
589,5215231,2020-05-09,16,NOVO GAMA,0,0,,
590,5215900,2020-05-09,8,PALMINÓPOLIS,0,0,,
591,5216403,2020-05-09,35,PARAÚNA,0,0,0,estavel
592,5217104,2020-05-09,6,PIRACANJUBA,0,,,
593,5217401,2020-05-09,34,PIRES DO RIO,0,0,0,estavel
594,5217609,2020-05-09,13,PLANALTINA,0,0.14,,
595,5218391,2020-05-09,29,PROFESSOR JAMIL,0,0.14,Inf,crescente
596,5218805,2020-05-09,10,RIO VERDE,0,0,,
597,5219738,2020-05-09,5,SANTO ANTÔNIO DE GOIÁS,0,,,
598,5220454,2020-05-09,5,SENADOR CANEDO,0,,,
599,5221858,2020-05-09,43,VALPARAÍSO DE GOIÁS,0,0,0,estavel
600,52,2020-05-10,48,GOIÁS,1,3.29,109.09,crescente
601,5200258,2020-05-10,16,ÁGUAS LINDAS DE GOIÁS,0,0.29,,
602,5201108,2020-05-10,17,ANÁPOLIS,0,0,,
603,5201405,2020-05-10,34,APARECIDA DE GOIÂNIA,0,0.29,100,crescente
604,5203302,2020-05-10,11,BELA VISTA DE GOIÁS,0,0,,
605,5204508,2020-05-10,4,CALDAS NOVAS,0,,,
606,5204904,2020-05-10,11,CAMPOS BELOS,0,0,,
607,5205901,2020-05-10,25,CORUMBAÍBA,0,0,0,estavel
608,5206206,2020-05-10,7,CRISTALINA,0,0.14,,
609,5208509,2020-05-10,39,GOIANDIRA,0,0,0,estavel
610,5208608,2020-05-10,41,GOIANÉSIA,0,0,0,estavel
611,5208707,2020-05-10,40,GOIÂNIA,1,1,16.67,crescente
612,5209101,2020-05-10,3,GOIATUBA,0,,,
613,5209705,2020-05-10,6,HIDROLÂNDIA,0,,,
614,5210109,2020-05-10,19,IPAMERI,0,0,,
615,5210208,2020-05-10,11,IPORÁ,0,0,,
616,5212105,2020-05-10,2,JOVIÂNIA,0,,,
617,5212501,2020-05-10,48,LUZIÂNIA,0,0,0,estavel
618,5212808,2020-05-10,8,MARA ROSA,0,0,,
619,5213806,2020-05-10,3,MORRINHOS,0,,,
620,5214507,2020-05-10,23,NERÓPOLIS,0,0,0,estavel
621,5215231,2020-05-10,17,NOVO GAMA,0,0,,
622,5215900,2020-05-10,9,PALMINÓPOLIS,0,0,,
623,5216403,2020-05-10,36,PARAÚNA,0,0,0,estavel
624,5217104,2020-05-10,7,PIRACANJUBA,0,0.14,,
625,5217401,2020-05-10,35,PIRES DO RIO,0,0,0,estavel
626,5217609,2020-05-10,14,PLANALTINA,0,0.14,,
627,5218391,2020-05-10,30,PROFESSOR JAMIL,0,0.14,Inf,crescente
628,5218805,2020-05-10,11,RIO VERDE,0,0,,
629,5219738,2020-05-10,6,SANTO ANTÔNIO DE GOIÁS,0,,,
630,5220454,2020-05-10,6,SENADOR CANEDO,0,,,
631,5221858,2020-05-10,44,VALPARAÍSO DE GOIÁS,0,0,0,estavel
632,52,2020-05-11,49,GOIÁS,5,3.43,84.62,crescente
633,5200258,2020-05-11,17,ÁGUAS LINDAS DE GOIÁS,0,0.29,,
634,5201108,2020-05-11,18,ANÁPOLIS,0,0,,
635,5201405,2020-05-11,35,APARECIDA DE GOIÂNIA,0,0.29,100,crescente
636,5203302,2020-05-11,12,BELA VISTA DE GOIÁS,0,0,,
637,5204508,2020-05-11,5,CALDAS NOVAS,0,,,
638,5204904,2020-05-11,12,CAMPOS BELOS,0,0,,
639,5205901,2020-05-11,26,CORUMBAÍBA,0,0,0,estavel
640,5206206,2020-05-11,8,CRISTALINA,0,0,,
641,5208509,2020-05-11,40,GOIANDIRA,0,0,0,estavel
642,5208608,2020-05-11,42,GOIANÉSIA,0,0,-100,decrescente
643,5208707,2020-05-11,41,GOIÂNIA,4,1.57,120,crescente
644,5209101,2020-05-11,4,GOIATUBA,0,,,
645,5209705,2020-05-11,7,HIDROLÂNDIA,0,0.14,,
646,5210109,2020-05-11,20,IPAMERI,0,0,,
647,5210208,2020-05-11,12,IPORÁ,0,0,,
648,5211503,2020-05-11,1,ITUMBIARA,1,,,
649,5212105,2020-05-11,3,JOVIÂNIA,0,,,
650,5212501,2020-05-11,49,LUZIÂNIA,0,0,0,estavel
651,5212808,2020-05-11,9,MARA ROSA,0,0,,
652,5213806,2020-05-11,4,MORRINHOS,0,,,
653,5214507,2020-05-11,24,NERÓPOLIS,0,0,0,estavel
654,5215231,2020-05-11,18,NOVO GAMA,0,0,,
655,5215900,2020-05-11,10,PALMINÓPOLIS,0,0,,
656,5216403,2020-05-11,37,PARAÚNA,0,0,0,estavel
657,5217104,2020-05-11,8,PIRACANJUBA,0,0,,
658,5217401,2020-05-11,36,PIRES DO RIO,0,0,0,estavel
659,5217609,2020-05-11,15,PLANALTINA,0,0,,
660,5218391,2020-05-11,31,PROFESSOR JAMIL,0,0,0,estavel
661,5218805,2020-05-11,12,RIO VERDE,0,0,,
662,5219738,2020-05-11,7,SANTO ANTÔNIO DE GOIÁS,0,0.14,,
663,5220454,2020-05-11,7,SENADOR CANEDO,0,0.29,,
664,5221858,2020-05-11,45,VALPARAÍSO DE GOIÁS,0,0,-100,decrescente
665,52,2020-05-12,50,GOIÁS,5,3.43,71.43,crescente
666,5200258,2020-05-12,18,ÁGUAS LINDAS DE GOIÁS,0,0.14,,
667,5201108,2020-05-12,19,ANÁPOLIS,0,0,,
668,5201405,2020-05-12,36,APARECIDA DE GOIÂNIA,2,0.57,Inf,crescente
669,5203302,2020-05-12,13,BELA VISTA DE GOIÁS,1,0.14,,
670,5204508,2020-05-12,6,CALDAS NOVAS,0,,,
671,5204904,2020-05-12,13,CAMPOS BELOS,0,0,,
672,5205901,2020-05-12,27,CORUMBAÍBA,0,0,0,estavel
673,5206206,2020-05-12,9,CRISTALINA,0,0,,
674,5208509,2020-05-12,41,GOIANDIRA,0,0,0,estavel
675,5208608,2020-05-12,43,GOIANÉSIA,0,0,-100,decrescente
676,5208707,2020-05-12,42,GOIÂNIA,1,1.57,57.14,crescente
677,5209101,2020-05-12,5,GOIATUBA,0,,,
678,5209705,2020-05-12,8,HIDROLÂNDIA,0,0,,
679,5210109,2020-05-12,21,IPAMERI,0,0,-100,decrescente
680,5210208,2020-05-12,13,IPORÁ,0,0,,
681,5211503,2020-05-12,2,ITUMBIARA,0,,,
682,5212105,2020-05-12,4,JOVIÂNIA,0,,,
683,5212501,2020-05-12,50,LUZIÂNIA,0,0,0,estavel
684,5212808,2020-05-12,10,MARA ROSA,0,0,,
685,5213806,2020-05-12,5,MORRINHOS,0,,,
686,5214507,2020-05-12,25,NERÓPOLIS,0,0,0,estavel
687,5215231,2020-05-12,19,NOVO GAMA,0,0,,
688,5215900,2020-05-12,11,PALMINÓPOLIS,0,0,,
689,5216403,2020-05-12,38,PARAÚNA,0,0,0,estavel
690,5217104,2020-05-12,9,PIRACANJUBA,0,0,,
691,5217401,2020-05-12,37,PIRES DO RIO,0,0,0,estavel
692,5217609,2020-05-12,16,PLANALTINA,0,0,,
693,5218391,2020-05-12,32,PROFESSOR JAMIL,0,0,0,estavel
694,5218805,2020-05-12,13,RIO VERDE,0,0,,
695,5219738,2020-05-12,8,SANTO ANTÔNIO DE GOIÁS,0,0,,
696,5220454,2020-05-12,8,SENADOR CANEDO,0,0.14,,
697,5221403,2020-05-12,1,TRINDADE,1,,,
698,5221858,2020-05-12,46,VALPARAÍSO DE GOIÁS,0,0,-100,decrescente
699,52,2020-05-13,51,GOIÁS,9,4.43,158.33,crescente
700,5200258,2020-05-13,19,ÁGUAS LINDAS DE GOIÁS,0,0.14,,
701,5201108,2020-05-13,20,ANÁPOLIS,0,0,,
702,5201405,2020-05-13,37,APARECIDA DE GOIÂNIA,2,0.86,Inf,crescente
703,5203302,2020-05-13,14,BELA VISTA DE GOIÁS,0,0.14,,
704,5204508,2020-05-13,7,CALDAS NOVAS,0,0.14,,
705,5204904,2020-05-13,14,CAMPOS BELOS,0,0,,
706,5205901,2020-05-13,28,CORUMBAÍBA,0,0,0,estavel
707,5206206,2020-05-13,10,CRISTALINA,0,0,,
708,5208509,2020-05-13,42,GOIANDIRA,0,0,0,estavel
709,5208608,2020-05-13,44,GOIANÉSIA,0,0,-100,decrescente
710,5208707,2020-05-13,43,GOIÂNIA,4,1.86,116.67,crescente
711,5209101,2020-05-13,6,GOIATUBA,0,,,
712,5209705,2020-05-13,9,HIDROLÂNDIA,0,0,,
713,5210109,2020-05-13,22,IPAMERI,0,0,0,estavel
714,5210208,2020-05-13,14,IPORÁ,0,0,,
715,5211503,2020-05-13,3,ITUMBIARA,0,,,
716,5212105,2020-05-13,5,JOVIÂNIA,0,,,
717,5212501,2020-05-13,51,LUZIÂNIA,0,0,0,estavel
718,5212808,2020-05-13,11,MARA ROSA,0,0,,
719,5213806,2020-05-13,6,MORRINHOS,0,,,
720,5214507,2020-05-13,26,NERÓPOLIS,0,0,0,estavel
721,5215231,2020-05-13,20,NOVO GAMA,0,0,,
722,5215900,2020-05-13,12,PALMINÓPOLIS,0,0,,
723,5216403,2020-05-13,39,PARAÚNA,0,0,0,estavel
724,5217104,2020-05-13,10,PIRACANJUBA,0,0,,
725,5217401,2020-05-13,38,PIRES DO RIO,0,0,0,estavel
726,5217609,2020-05-13,17,PLANALTINA,0,0,,
727,5218391,2020-05-13,33,PROFESSOR JAMIL,0,0,0,estavel
728,5218805,2020-05-13,14,RIO VERDE,0,0,,
729,5219738,2020-05-13,9,SANTO ANTÔNIO DE GOIÁS,0,0,,
730,5219753,2020-05-13,1,SANTO ANTÔNIO DO DESCOBERTO,1,,,
731,5220454,2020-05-13,9,SENADOR CANEDO,1,0.29,,
732,5221403,2020-05-13,2,TRINDADE,1,,,
733,5221858,2020-05-13,47,VALPARAÍSO DE GOIÁS,0,0,-100,decrescente
734,52,2020-05-14,52,GOIÁS,8,4.86,100,crescente
735,5200258,2020-05-14,20,ÁGUAS LINDAS DE GOIÁS,1,0.14,,
736,5201108,2020-05-14,21,ANÁPOLIS,0,0,-100,decrescente
737,5201405,2020-05-14,38,APARECIDA DE GOIÂNIA,2,1,Inf,crescente
738,5203302,2020-05-14,15,BELA VISTA DE GOIÁS,0,0.14,,
739,5204508,2020-05-14,8,CALDAS NOVAS,0,0,,
740,5204904,2020-05-14,15,CAMPOS BELOS,0,0,,
741,5205497,2020-05-14,1,CIDADE OCIDENTAL,1,,,
742,5205901,2020-05-14,29,CORUMBAÍBA,0,0,0,estavel
743,5206206,2020-05-14,11,CRISTALINA,0,0,,
744,5208509,2020-05-14,43,GOIANDIRA,0,0,0,estavel
745,5208608,2020-05-14,45,GOIANÉSIA,0,0,-100,decrescente
746,5208707,2020-05-14,44,GOIÂNIA,1,1.71,71.43,crescente
747,5209101,2020-05-14,7,GOIATUBA,0,0.14,,
748,5209705,2020-05-14,10,HIDROLÂNDIA,0,0,,
749,5210109,2020-05-14,23,IPAMERI,0,0,0,estavel
750,5210208,2020-05-14,15,IPORÁ,0,0,,
751,5211503,2020-05-14,4,ITUMBIARA,0,,,
752,5212105,2020-05-14,6,JOVIÂNIA,0,,,
753,5212501,2020-05-14,52,LUZIÂNIA,0,0,0,estavel
754,5212808,2020-05-14,12,MARA ROSA,0,0,,
755,5213806,2020-05-14,7,MORRINHOS,0,0.14,,
756,5214507,2020-05-14,27,NERÓPOLIS,0,0,0,estavel
757,5215231,2020-05-14,21,NOVO GAMA,1,0.14,0,estavel
758,5215900,2020-05-14,13,PALMINÓPOLIS,0,0,,
759,5216403,2020-05-14,40,PARAÚNA,0,0,0,estavel
760,5217104,2020-05-14,11,PIRACANJUBA,0,0,,
761,5217401,2020-05-14,39,PIRES DO RIO,0,0,0,estavel
762,5217609,2020-05-14,18,PLANALTINA,0,0,,
763,5218391,2020-05-14,34,PROFESSOR JAMIL,0,0,0,estavel
764,5218805,2020-05-14,15,RIO VERDE,1,0.14,,
765,5219738,2020-05-14,10,SANTO ANTÔNIO DE GOIÁS,0,0,,
766,5219753,2020-05-14,2,SANTO ANTÔNIO DO DESCOBERTO,1,,,
767,5220454,2020-05-14,10,SENADOR CANEDO,0,0.29,,
768,5221403,2020-05-14,3,TRINDADE,0,,,
769,5221858,2020-05-14,48,VALPARAÍSO DE GOIÁS,0,0,-100,decrescente
770,52,2020-05-15,53,GOIÁS,5,4.86,70,crescente
771,5200258,2020-05-15,21,ÁGUAS LINDAS DE GOIÁS,0,0.14,0,estavel
772,5201108,2020-05-15,22,ANÁPOLIS,0,0,0,estavel
773,5201405,2020-05-15,39,APARECIDA DE GOIÂNIA,1,1,600,crescente
774,5203302,2020-05-15,16,BELA VISTA DE GOIÁS,0,0.14,,
775,5204508,2020-05-15,9,CALDAS NOVAS,0,0,,
776,5204904,2020-05-15,16,CAMPOS BELOS,0,0,,
777,5205497,2020-05-15,2,CIDADE OCIDENTAL,0,,,
778,5205901,2020-05-15,30,CORUMBAÍBA,0,0,0,estavel
779,5206206,2020-05-15,12,CRISTALINA,0,0,,
780,5208509,2020-05-15,44,GOIANDIRA,0,0,0,estavel
781,5208608,2020-05-15,46,GOIANÉSIA,0,0,-100,decrescente
782,5208707,2020-05-15,45,GOIÂNIA,2,1.86,18.18,crescente
783,5209101,2020-05-15,8,GOIATUBA,0,0,,
784,5209705,2020-05-15,11,HIDROLÂNDIA,0,0,,
785,5210109,2020-05-15,24,IPAMERI,0,0,0,estavel
786,5210208,2020-05-15,16,IPORÁ,0,0,,
787,5211503,2020-05-15,5,ITUMBIARA,0,,,
788,5212105,2020-05-15,7,JOVIÂNIA,0,0.14,,
789,5212501,2020-05-15,53,LUZIÂNIA,0,0,0,estavel
790,5212808,2020-05-15,13,MARA ROSA,0,0,,
791,5213806,2020-05-15,8,MORRINHOS,0,0,,
792,5214507,2020-05-15,28,NERÓPOLIS,0,0,0,estavel
793,5215231,2020-05-15,22,NOVO GAMA,1,0.29,Inf,crescente
794,5215900,2020-05-15,14,PALMINÓPOLIS,0,0,,
795,5216403,2020-05-15,41,PARAÚNA,0,0,0,estavel
796,5217104,2020-05-15,12,PIRACANJUBA,0,0,,
797,5217401,2020-05-15,40,PIRES DO RIO,0,0,0,estavel
798,5217609,2020-05-15,19,PLANALTINA,0,0,,
799,5218102,2020-05-15,1,PORTELÂNDIA,1,,,
800,5218391,2020-05-15,35,PROFESSOR JAMIL,0,0,0,estavel
801,5218805,2020-05-15,16,RIO VERDE,0,0.14,,
802,5219738,2020-05-15,11,SANTO ANTÔNIO DE GOIÁS,0,0,,
803,5219753,2020-05-15,3,SANTO ANTÔNIO DO DESCOBERTO,0,,,
804,5220454,2020-05-15,11,SENADOR CANEDO,0,0.14,,
805,5221403,2020-05-15,4,TRINDADE,0,,,
806,5221858,2020-05-15,49,VALPARAÍSO DE GOIÁS,0,0,-100,decrescente
807,52,2020-05-16,54,GOIÁS,2,5,66.67,crescente
808,5200258,2020-05-16,22,ÁGUAS LINDAS DE GOIÁS,1,0.29,Inf,crescente
809,5201108,2020-05-16,23,ANÁPOLIS,0,0,0,estavel
810,5201405,2020-05-16,40,APARECIDA DE GOIÂNIA,0,1,600,crescente
811,5203302,2020-05-16,17,BELA VISTA DE GOIÁS,0,0.14,,
812,5204508,2020-05-16,10,CALDAS NOVAS,0,0,,
813,5204904,2020-05-16,17,CAMPOS BELOS,0,0,,
814,5205497,2020-05-16,3,CIDADE OCIDENTAL,0,,,
815,5205901,2020-05-16,31,CORUMBAÍBA,0,0,0,estavel
816,5206206,2020-05-16,13,CRISTALINA,0,0,,
817,5208509,2020-05-16,45,GOIANDIRA,0,0,0,estavel
818,5208608,2020-05-16,47,GOIANÉSIA,0,0,-100,decrescente
819,5208707,2020-05-16,46,GOIÂNIA,1,2,27.27,crescente
820,5209101,2020-05-16,9,GOIATUBA,0,0,,
821,5209705,2020-05-16,12,HIDROLÂNDIA,0,0,,
822,5210109,2020-05-16,25,IPAMERI,0,0,0,estavel
823,5210208,2020-05-16,17,IPORÁ,0,0,,
824,5211503,2020-05-16,6,ITUMBIARA,0,,,
825,5212105,2020-05-16,8,JOVIÂNIA,0,0,,
826,5212501,2020-05-16,54,LUZIÂNIA,0,0,0,estavel
827,5212808,2020-05-16,14,MARA ROSA,0,0,,
828,5213806,2020-05-16,9,MORRINHOS,0,0,,
